,method,score,freq,dpoints,building_id
3,frac_cyc,0.30100942489184707,60,8760,548
0,normal,-1.2884261001283002,60,8784,574
1,normal_cyc,-2.1914721504583508,60,8784,574
2,frac,-1.155318856836706,60,8784,574
3,frac_cyc,-5.476327817539213,60,8784,574
0,normal,-0.7254026791472544,60,8760,212
1,normal_cyc,-14280505396937.232,60,8760,212
2,frac,0.10664963140548209,60,8760,212
3,frac_cyc,-9.351877171472351,60,8760,212
0,normal,-232688358.35524902,60,8760,206
1,normal_cyc,-1.0406238055954724,60,8760,206
2,frac,-1.2141498651205351,60,8760,206
3,frac_cyc,-11.516502862119832,60,8760,206
0,normal,0.009275862035924424,60,8760,158
1,normal_cyc,-1155856.7443301426,60,8760,158
2,frac,0.39603852682134966,60,8760,158
3,frac_cyc,-9.432359605046551,60,8760,158
0,normal,0.699738390067649,60,8760,164
1,normal_cyc,-585922153404.7673,60,8760,164
2,frac,0.8363079836078484,60,8760,164
3,frac_cyc,-0.8380524759993402,60,8760,164
0,normal,-323604314.5276291,60,8760,602
1,normal_cyc,-1.4010405651994995,60,8760,602
2,frac,-1.5050153984837085,60,8760,602
3,frac_cyc,-6.575246056549682,60,8760,602
0,normal,-257853811.34290296,60,8760,170
1,normal_cyc,-2.3141268745925827,60,8760,170
2,frac,-2.1990445167647437,60,8760,170
3,frac_cyc,-22.044774017193003,60,8760,170
0,normal,0.8296476479302176,60,8760,399
1,normal_cyc,0.8692652442279152,60,8760,399
2,frac,0.8755717253766718,60,8760,399
3,frac_cyc,-0.1956390088603313,60,8760,399
0,normal,-369109592.72125185,60,8760,97
1,normal_cyc,-2.3681581258621303,60,8760,97
2,frac,-2.464269063866501,60,8760,97
3,frac_cyc,-34.72175167144861,60,8760,97
0,normal,0.6276296725857526,15,67887,40
1,normal_cyc,0.6959652957966646,15,67887,40
2,frac,-176123477465.95624,15,67887,40
3,frac_cyc,-31506.043908985608,15,67887,40
0,normal,0.6259082106770254,15,54966,54
1,normal_cyc,0.7405540165534129,15,54966,54
2,frac,0.7517197719270092,15,54966,54
3,frac_cyc,0.6978858285277736,15,54966,54
0,normal,0.4112356796733228,60,8760,428
1,normal_cyc,-272473123384.63678,60,8760,428
2,frac,0.6780157673122795,60,8760,428
3,frac_cyc,-2.524242742279713,60,8760,428
0,normal,0.4816650891699028,60,8760,400
1,normal_cyc,-3154742741250.9077,60,8760,400
2,frac,0.8559268854132661,60,8760,400
3,frac_cyc,-0.2858589228002934,60,8760,400
0,normal,0.5202499650843946,60,8760,366
1,normal_cyc,-1207798881215.0376,60,8760,366
2,frac,0.719709250933958,60,8760,366
3,frac_cyc,-0.8502962535242392,60,8760,366
0,normal,0.6962644624161741,60,8760,372
1,normal_cyc,-1784308469115.0647,60,8760,372
2,frac,0.8924646974510925,60,8760,372
3,frac_cyc,0.44973264987355865,60,8760,372
0,normal,-1224326379.0001247,15,57519,68
1,normal_cyc,0.414642671380018,15,57519,68
2,frac,-47716083351.39889,15,57519,68
3,frac_cyc,-3285858767.267172,15,57519,68
0,normal,-0.6028913370019202,60,8760,414
1,normal_cyc,-3768935646534.514,60,8760,414
2,frac,0.7034193982042919,60,8760,414
3,frac_cyc,-2.21934733859976,60,8760,414
0,normal,0.7200198844026883,60,8760,364
1,normal_cyc,-1474975789972.1294,60,8760,364
2,frac,0.8908300761583601,60,8760,364
3,frac_cyc,-0.29353461152774907,60,8760,364
0,normal,0.16402007364771773,60,8760,402
1,normal_cyc,-2156665.7458408764,60,8760,402
2,frac,0.6250385959303913,60,8760,402
3,frac_cyc,-4.82459453920294,60,8760,402
0,normal,0.6750690216488363,60,8760,416
1,normal_cyc,0.7064146662349025,60,8760,416
2,frac,0.8251448356188321,60,8760,416
3,frac_cyc,-1.3426163221816707,60,8760,416
0,normal,-50299318.812913254,60,8760,370
1,normal_cyc,0.5070233134394854,60,8760,370
2,frac,0.22451858860872853,60,8760,370
3,frac_cyc,-3.142480003848529,60,8760,370
0,normal,0.2750076705265021,60,8760,358
1,normal_cyc,-454051142049.383,60,8760,358
2,frac,0.6756523511059508,60,8760,358
3,frac_cyc,-0.3132664039210666,60,8760,358
0,normal,-inf,15,114962,42
1,normal_cyc,-inf,15,114962,42
2,frac,-inf,15,114962,42
3,frac_cyc,-inf,15,114962,42
0,normal,-1674804.3296160363,15,54657,56
1,normal_cyc,0.764093030385582,15,54657,56
2,frac,0.704624385683198,15,54657,56
3,frac_cyc,-4.020045002365621,15,54657,56
0,normal,0.4046533246284876,15,46095,81
1,normal_cyc,-5703022107731.455,15,46095,81
2,frac,0.5246687147445614,15,46095,81
3,frac_cyc,-7.335294519150113,15,46095,81
0,normal,-16646286.210011283,60,8760,600
1,normal_cyc,0.35231321152683887,60,8760,600
2,frac,0.614358211464581,60,8760,600
3,frac_cyc,-0.6688957885081818,60,8760,600
0,normal,-1.2449775758388473,60,8760,172
1,normal_cyc,-7558797966408.851,60,8760,172
2,frac,0.4779061422664787,60,8760,172
3,frac_cyc,-2.054186483645386,60,8760,172
0,normal,0.5983769915992403,60,8760,199
1,normal_cyc,-5973483.086841917,60,8760,199
2,frac,0.6337159777187572,60,8760,199
3,frac_cyc,-1.0080305655361348,60,8760,199
0,normal,0.3646660509737855,60,8760,210
1,normal_cyc,-2764278.655353894,60,8760,210
2,frac,0.5462849436673048,60,8760,210
3,frac_cyc,-3.89899064068968,60,8760,210
0,normal,0.21914662939993565,60,8784,576
1,normal_cyc,-82229125397.90973,60,8784,576
2,frac,0.20796065847287262,60,8784,576
3,frac_cyc,-6.727535721093118,60,8784,576
0,normal,0.7814751806700271,60,8760,562
1,normal_cyc,-637544555556.7518,60,8760,562
2,frac,0.844158288434837,60,8760,562
3,frac_cyc,0.2315859041259376,60,8760,562
0,normal,-334154642.9330912,60,8760,204
1,normal_cyc,-5.593091124925952,60,8760,204
2,frac,-4.888284087784271,60,8760,204
3,frac_cyc,-103.89777402550139,60,8760,204
0,normal,0.16517496783725766,60,8760,238
1,normal_cyc,-7063196.784147862,60,8760,238
2,frac,0.16294941699603066,60,8760,238
3,frac_cyc,-5.076617635459474,60,8760,238
0,normal,0.47808312545784304,60,8784,589
1,normal_cyc,-3426759535.7340508,60,8784,589
2,frac,0.428923953944742,60,8784,589
3,frac_cyc,-0.820770353134148,60,8784,589
0,normal,0.38018034926076194,60,8784,588
1,normal_cyc,0.6681538863256707,60,8784,588
2,frac,0.6653417852928039,60,8784,588
3,frac_cyc,-0.440535890081015,60,8784,588
0,normal,0.5142574022986731,60,8760,239
1,normal_cyc,-10268736401240.535,60,8760,239
2,frac,0.5838709249722609,60,8760,239
3,frac_cyc,-1.3529358174716961,60,8760,239
0,normal,0.9068643599830166,60,8760,563
1,normal_cyc,-153730142495.59402,60,8760,563
2,frac,0.9621611233339208,60,8760,563
3,frac_cyc,0.7340161593891933,60,8760,563
0,normal,-1.1248096644565986,60,8760,205
1,normal_cyc,-7582736296023.242,60,8760,205
2,frac,0.33115648931742925,60,8760,205
3,frac_cyc,-3.3444775966238716,60,8760,205
0,normal,0.48605831819728645,60,8760,211
1,normal_cyc,-3253490.6693230784,60,8760,211
2,frac,0.5653236537105075,60,8760,211
3,frac_cyc,-3.5030129971251247,60,8760,211
0,normal,0.21445543316393822,60,8784,577
1,normal_cyc,-27109742564.91866,60,8784,577
2,frac,0.3005255662901536,60,8784,577
3,frac_cyc,-1.5989319469080086,60,8784,577
0,normal,-225096242.24644378,60,8760,198
1,normal_cyc,-1.5305324868102776,60,8760,198
2,frac,-1.6618469105011868,60,8760,198
3,frac_cyc,-16.14429022746063,60,8760,198
0,normal,-390795292.6755465,60,8760,173
1,normal_cyc,-3.4462194236401267,60,8760,173
2,frac,-3.6318980091735273,60,8760,173
3,frac_cyc,-29.975717609790877,60,8760,173
0,normal,-1517896.6986827292,60,8760,601
1,normal_cyc,-1.2058591596813357,60,8760,601
2,frac,-1.9306144171298927,60,8760,601
3,frac_cyc,-27.95554094789438,60,8760,601
0,normal,-12515918.078115104,60,8760,167
1,normal_cyc,-0.6248427559880824,60,8760,167
2,frac,-0.5918349728243848,60,8760,167
3,frac_cyc,-6.906755312399398,60,8760,167
0,normal,-inf,15,79381,94
1,normal_cyc,-inf,15,79381,94
2,frac,-inf,15,79381,94
3,frac_cyc,-inf,15,79381,94
0,normal,-34.92467836659264,15,48081,80
1,normal_cyc,-249021738295.84845,15,48081,80
2,frac,-50032948913.16646,15,48081,80
3,frac_cyc,-179373923401.32394,15,48081,80
0,normal,-10347680.717778973,15,67199,57
1,normal_cyc,-51764538835.27618,15,67199,57
2,frac,-5395515069.048379,15,67199,57
3,frac_cyc,0.013290304446013049,15,67199,57
0,normal,0.25137391767325384,60,8760,359
1,normal_cyc,-749036503462.4702,60,8760,359
2,frac,0.6266786715345092,60,8760,359
3,frac_cyc,-0.984052220640546,60,8760,359
0,normal,-0.20855272854395884,15,91926,43
1,normal_cyc,-119421176411.62503,15,91926,43
2,frac,0.05840891262031279,15,91926,43
3,frac_cyc,-94.90540814685184,15,91926,43
0,normal,0.6571960195940509,60,8760,417
1,normal_cyc,0.7061579371343903,60,8760,417
2,frac,0.8183796420944353,60,8760,417
3,frac_cyc,-0.23817583908751222,60,8760,417
0,normal,0.5796752659606924,60,8760,371
1,normal_cyc,-2676679073023.115,60,8760,371
2,frac,0.7882860022025874,60,8760,371
3,frac_cyc,-0.14927824752440924,60,8760,371
0,normal,-0.01116718122797058,60,8760,365
1,normal_cyc,-2472485367428.267,60,8760,365
2,frac,0.5285281805646426,60,8760,365
3,frac_cyc,-1.8674171638386396,60,8760,365
0,normal,0.8674140585708084,60,8760,403
1,normal_cyc,0.8824103548199314,60,8760,403
2,frac,0.8764646342181495,60,8760,403
3,frac_cyc,-0.3376213532718954,60,8760,403
0,normal,-inf,15,81417,47
1,normal_cyc,-inf,15,81417,47
2,frac,-inf,15,81417,47
3,frac_cyc,-inf,15,81417,47
0,normal,0.514609012547973,60,8760,349
1,normal_cyc,-1395072216170.9546,60,8760,349
2,frac,0.730875995439758,60,8760,349
3,frac_cyc,-1.6129523536123573,60,8760,349
0,normal,-inf,15,53816,53
1,normal_cyc,-inf,15,53816,53
2,frac,-inf,15,53816,53
3,frac_cyc,-inf,15,53816,53
0,normal,0.4500449366539022,60,8760,407
1,normal_cyc,-4233631717959.0713,60,8760,407
2,frac,0.8642187505550826,60,8760,407
3,frac_cyc,0.01355664049741785,60,8760,407
0,normal,0.5679135768886765,60,8760,361
1,normal_cyc,-5850766853716.607,60,8760,361
2,frac,0.6749712321823639,60,8760,361
3,frac_cyc,0.3108278967763247,60,8760,361
0,normal,0.8689935003603613,60,8784,375
1,normal_cyc,0.8896374209910483,60,8784,375
2,frac,0.8793037399761849,60,8784,375
3,frac_cyc,0.05852130301176977,60,8784,375
0,normal,0.6867054768557724,60,8760,413
1,normal_cyc,-804170345659.3403,60,8760,413
2,frac,0.8442738539967426,60,8760,413
3,frac_cyc,0.5459066147641056,60,8760,413
0,normal,-inf,15,102187,84
1,normal_cyc,-inf,15,102187,84
2,frac,-inf,15,102187,84
3,frac_cyc,-inf,15,102187,84
0,normal,-inf,15,124407,90
1,normal_cyc,-inf,15,124407,90
2,frac,-inf,15,124407,90
3,frac_cyc,-inf,15,124407,90
0,normal,-0.09609476687769146,60,8760,163
1,normal_cyc,-3679995663082.3013,60,8760,163
2,frac,0.6854736410244051,60,8760,163
3,frac_cyc,-1.5349016404223998,60,8760,163
0,normal,0.12045604818136375,60,8760,177
1,normal_cyc,-4240511203615.0293,60,8760,177
2,frac,0.7705631218222784,60,8760,177
3,frac_cyc,-1.416370318809947,60,8760,177
0,normal,-300898005.55403095,60,8760,229
1,normal_cyc,-1.2072868057120192,60,8760,229
2,frac,-1.3922073721711024,60,8760,229
3,frac_cyc,-18.098162567133166,60,8760,229
0,normal,0.018713768531913647,60,8784,573
1,normal_cyc,-3563482334.8129807,60,8784,573
2,frac,0.18186931524684222,60,8784,573
3,frac_cyc,-3.5287727197496386,60,8784,573
0,normal,0.5733030854615387,60,8760,215
1,normal_cyc,-3071026247306.862,60,8760,215
2,frac,0.7000436013080017,60,8760,215
3,frac_cyc,-0.9819128017418679,60,8760,215
0,normal,-295872788.83571386,60,8760,201
1,normal_cyc,-5.856009540713464,60,8760,201
2,frac,-4.580399932431753,60,8760,201
3,frac_cyc,-106.15030421373805,60,8760,201
0,normal,-0.11495069409009456,60,8784,567
1,normal_cyc,-43758214622.533394,60,8784,567
2,frac,0.011522841856746143,60,8784,567
3,frac_cyc,-8.974994725244922,60,8784,567
0,normal,0.6104940778024801,60,8784,598
1,normal_cyc,-10231522493.94845,60,8784,598
2,frac,0.7613287853395989,60,8784,598
3,frac_cyc,0.6699556139990236,60,8784,598
0,normal,-298555778.026013,60,8760,599
1,normal_cyc,-0.3029120961812741,60,8760,599
2,frac,-0.8780918958368507,60,8760,599
3,frac_cyc,-24.808997979999436,60,8760,599
0,normal,-0.26783698233630343,60,8760,200
1,normal_cyc,-3010225140142.628,60,8760,200
2,frac,0.6651019664754813,60,8760,200
3,frac_cyc,-4.068959341901097,60,8760,200
0,normal,0.16737379702894867,60,8784,566
1,normal_cyc,0.4074028362878902,60,8784,566
2,frac,0.4164695740814111,60,8784,566
3,frac_cyc,-3.6913212447818156,60,8784,566
0,normal,0.16712057428913935,60,8784,572
1,normal_cyc,-5040856341.208462,60,8784,572
2,frac,0.25969193792787776,60,8784,572
3,frac_cyc,-1.069071180933399,60,8784,572
0,normal,-151417389.47912133,60,8760,214
1,normal_cyc,-1.0330447245514376,60,8760,214
2,frac,-1.3494601354592122,60,8760,214
3,frac_cyc,-21.039032553930113,60,8760,214
0,normal,0.5092575878508394,60,8760,228
1,normal_cyc,-1369739235690.108,60,8760,228
2,frac,0.7756213041074506,60,8760,228
3,frac_cyc,-2.338406049958806,60,8760,228
0,normal,-207115202.59964743,60,8760,189
1,normal_cyc,-1.8648570778161133,60,8760,189
2,frac,-1.8390647415930634,60,8760,189
3,frac_cyc,-29.150732688450706,60,8760,189
0,normal,-297380174.27744246,60,8760,176
1,normal_cyc,-1.9247789536600908,60,8760,176
2,frac,-2.0921834319339325,60,8760,176
3,frac_cyc,-50.19307278602777,60,8760,176
0,normal,-302319030.9270851,60,8760,162
1,normal_cyc,-1.8926560622978663,60,8760,162
2,frac,-2.2073019613394322,60,8760,162
3,frac_cyc,-37.48319738167568,60,8760,162
0,normal,-inf,15,102359,91
1,normal_cyc,-inf,15,102359,91
2,frac,-inf,15,102359,91
3,frac_cyc,-inf,15,102359,91
0,normal,0.8193321413094693,15,120432,85
1,normal_cyc,-239240833709.80728,15,120432,85
2,frac,0.8826618331024884,15,120432,85
3,frac_cyc,0.8441586570036176,15,120432,85
0,normal,0.7474332904419712,60,8784,374
1,normal_cyc,0.8920771634488257,60,8784,374
2,frac,0.9064793358488079,60,8784,374
3,frac_cyc,-0.14195640111931793,60,8784,374
0,normal,0.8412244699589233,60,8760,412
1,normal_cyc,-1248509.7261220568,60,8760,412
2,frac,0.8579501620463342,60,8760,412
3,frac_cyc,-0.7812212188518736,60,8760,412
0,normal,-0.16228321846306937,60,8760,406
1,normal_cyc,-84597094380.92494,60,8760,406
2,frac,0.5893079783140629,60,8760,406
3,frac_cyc,-0.9207666897824431,60,8760,406
0,normal,0.4014756965789483,60,8760,360
1,normal_cyc,-1973832318807.147,60,8760,360
2,frac,0.8086881295499759,60,8760,360
3,frac_cyc,0.13909700835778102,60,8760,360
0,normal,0.8098276620610843,60,8760,348
1,normal_cyc,0.8598341889816059,60,8760,348
2,frac,0.8708131989027279,60,8760,348
3,frac_cyc,-1.437520073916651,60,8760,348
0,normal,0.5744607142420124,15,57660,52
1,normal_cyc,0.758322549872263,15,57660,52
2,frac,0.6781087044839478,15,57660,52
3,frac_cyc,0.496956081639182,15,57660,52
0,normal,-1.136837066849878,15,86349,46
1,normal_cyc,0.048528604910335435,15,86349,46
2,frac,0.10088996012063194,15,86349,46
3,frac_cyc,-0.8108288944315499,15,86349,46
0,normal,0.3949221625920997,15,51932,50
1,normal_cyc,0.47140174539970714,15,51932,50
2,frac,0.4277806028051565,15,51932,50
3,frac_cyc,0.4472642633024242,15,51932,50
0,normal,0.7279931707850446,60,8760,438
1,normal_cyc,-1502602531081.2383,60,8760,438
2,frac,0.862215512307741,60,8760,438
3,frac_cyc,-0.2927498577132862,60,8760,438
0,normal,-1774383698200.0928,15,91676,44
1,normal_cyc,0.826144886755379,15,91676,44
2,frac,-303526837592.8923,15,91676,44
3,frac_cyc,-133189.14122103676,15,91676,44
0,normal,0.037819872353213525,60,8760,410
1,normal_cyc,-13435795851184.457,60,8760,410
2,frac,0.6412643643738906,60,8760,410
3,frac_cyc,-5.479589218450577,60,8760,410
0,normal,-0.2530960418177918,60,8760,376
1,normal_cyc,-13564990145245.482,60,8760,376
2,frac,0.5685694845893523,60,8760,376
3,frac_cyc,-1.9370445364984845,60,8760,376
0,normal,-0.5645869569787676,60,8760,362
1,normal_cyc,-3289685597521.637,60,8760,362
2,frac,0.669806551820607,60,8760,362
3,frac_cyc,-1.839694379386934,60,8760,362
0,normal,0.24246540996315116,60,8760,404
1,normal_cyc,-3166703369011.5493,60,8760,404
2,frac,0.6813223235010819,60,8760,404
3,frac_cyc,-1.8758702598912869,60,8760,404
0,normal,0.1508799991420919,15,49738,78
1,normal_cyc,0.8084933036162101,15,49738,78
2,frac,0.7050881405717196,15,49738,78
3,frac_cyc,-16261963.878781935,15,49738,78
0,normal,-0.1512920617252765,15,59637,93
1,normal_cyc,-1712294307411.77,15,59637,93
2,frac,0.2666973583906345,15,59637,93
3,frac_cyc,0.37941293957935845,15,59637,93
0,normal,0.52256976250682,60,8760,389
1,normal_cyc,-821325775272.636,60,8760,389
2,frac,0.8628094695002084,60,8760,389
3,frac_cyc,-0.691834947267577,60,8760,389
0,normal,0.47605068739642736,15,42114,87
1,normal_cyc,0.681512066439962,15,42114,87
2,frac,0.5634076773343618,15,42114,87
3,frac_cyc,-6.8169031021705715,15,42114,87
0,normal,-411041113.9645009,60,8760,148
1,normal_cyc,-1.7561748616636652,60,8760,148
2,frac,-1.8836842599808579,60,8760,148
3,frac_cyc,-28.923484344531992,60,8760,148
0,normal,-1.8366001338286333,60,8760,174
1,normal_cyc,-6099412621971.238,60,8760,174
2,frac,0.6405595315742105,60,8760,174
3,frac_cyc,-10.89213686755069,60,8760,174
0,normal,-448217564.7478657,60,8760,160
1,normal_cyc,-2.5362228606917747,60,8760,160
2,frac,-2.682224413680725,60,8760,160
3,frac_cyc,-23.364068253800465,60,8760,160
0,normal,-0.5488462684354952,60,8760,558
1,normal_cyc,-17929409527599.8,60,8760,558
2,frac,0.46166102272754916,60,8760,558
3,frac_cyc,-2.052962598051267,60,8760,558
0,normal,0.557517491701839,60,8784,564
1,normal_cyc,-22071175156.351414,60,8784,564
2,frac,0.6709426526447074,60,8784,564
3,frac_cyc,0.21040568303240248,60,8784,564
0,normal,-0.34350725609916777,60,8760,202
1,normal_cyc,-2773693777247.7896,60,8760,202
2,frac,0.7571496509351837,60,8760,202
3,frac_cyc,-1.9252871360661314,60,8760,202
0,normal,-0.5836528715209354,60,8760,216
1,normal_cyc,-4548376497620.177,60,8760,216
2,frac,0.5725092677270232,60,8760,216
3,frac_cyc,-4.313181739983292,60,8760,216
0,normal,0.07811668147289823,60,8784,570
1,normal_cyc,-6043021665.132346,60,8784,570
2,frac,0.22729770245888672,60,8784,570
3,frac_cyc,-1.3780288387178354,60,8784,570
0,normal,0.09483019994135904,60,8760,217
1,normal_cyc,-2318379.391344633,60,8760,217
2,frac,0.39868849098686715,60,8760,217
3,frac_cyc,-4.789067269047576,60,8760,217
0,normal,0.4879498488406688,60,8784,571
1,normal_cyc,-36488338047.53537,60,8784,571
2,frac,0.5985638661908448,60,8784,571
3,frac_cyc,-0.039511459267856514,60,8784,571
0,normal,-0.03984415257692972,60,8784,565
1,normal_cyc,0.14015039833457782,60,8784,565
2,frac,0.06557812364380035,60,8784,565
3,frac_cyc,-11.919941306722134,60,8784,565
0,normal,-38908887.33088442,60,8760,203
1,normal_cyc,0.6273708077640144,60,8760,203
2,frac,0.50204132872677,60,8760,203
3,frac_cyc,-3.7146798962169223,60,8760,203
0,normal,0.21189477316466004,60,8760,559
1,normal_cyc,-6872393140295.692,60,8760,559
2,frac,0.7500245172419835,60,8760,559
3,frac_cyc,-0.05271579356722274,60,8760,559
0,normal,-422200346.792512,60,8760,161
1,normal_cyc,-1.9843253310416715,60,8760,161
2,frac,-2.1501211141172765,60,8760,161
3,frac_cyc,-24.058189295816707,60,8760,161
0,normal,-260810786.27194974,60,8760,175
1,normal_cyc,-1.0820439321520312,60,8760,175
2,frac,-1.1437707490585212,60,8760,175
3,frac_cyc,-15.518713184272505,60,8760,175
0,normal,-533889291.33786476,60,8760,149
1,normal_cyc,-1.799874273104219,60,8760,149
2,frac,-2.059437134698518,60,8760,149
3,frac_cyc,-31.606278543053648,60,8760,149
0,normal,-inf,15,42373,86
1,normal_cyc,-inf,15,42373,86
2,frac,-inf,15,42373,86
3,frac_cyc,-inf,15,42373,86
0,normal,-1.722449443008545,15,62858,92
1,normal_cyc,-0.18751026342770846,15,62858,92
2,frac,-0.5700520416262007,15,62858,92
3,frac_cyc,-64.5746877760457,15,62858,92
0,normal,0.4275909007079321,60,8760,388
1,normal_cyc,-1668467.1264868313,60,8760,388
2,frac,0.7744047585982132,60,8760,388
3,frac_cyc,-4.434255031984075,60,8760,388
0,normal,0.7547982183723347,60,8760,363
1,normal_cyc,-25880.20992859975,60,8760,363
2,frac,0.8171871036962933,60,8760,363
3,frac_cyc,-1.650875595398296,60,8760,363
0,normal,0.45625866952656496,15,48118,79
1,normal_cyc,-223340017622.46753,15,48118,79
2,frac,0.6404284834002323,15,48118,79
3,frac_cyc,-803.4149357519644,15,48118,79
0,normal,-167202368.21314147,60,8760,405
1,normal_cyc,-4.031171411050982,60,8760,405
2,frac,-3.6000384440585536,60,8760,405
3,frac_cyc,-61.582193722355576,60,8760,405
0,normal,0.5235621816508247,60,8760,411
1,normal_cyc,-1810072822928.1948,60,8760,411
2,frac,0.7782224846896821,60,8760,411
3,frac_cyc,0.37678940771635305,60,8760,411
0,normal,0.27208171227946815,60,8760,377
1,normal_cyc,-1876384.033428245,60,8760,377
2,frac,0.576486477245011,60,8760,377
3,frac_cyc,0.18131121924724666,60,8760,377
0,normal,-inf,15,78529,45
1,normal_cyc,-inf,15,78529,45
2,frac,-inf,15,78529,45
3,frac_cyc,-inf,15,78529,45
0,normal,-28872082.2604562,60,8760,439
1,normal_cyc,0.7641336815722075,60,8760,439
2,frac,0.6603914026328199,60,8760,439
3,frac_cyc,-1.6394886271535238,60,8760,439
0,normal,0.08950633152662484,15,57174,51
1,normal_cyc,0.7746278325262113,15,57174,51
2,frac,0.5793504356689037,15,57174,51
3,frac_cyc,0.5600242892435492,15,57174,51
0,normal,0.8020359908416614,60,8760,352
1,normal_cyc,0.7919921381435118,60,8760,352
2,frac,0.8672585273387053,60,8760,352
3,frac_cyc,-0.05789309584850915,60,8760,352
0,normal,0.5034388239551169,60,8760,434
1,normal_cyc,-3165137.256913113,60,8760,434
2,frac,0.735899289719434,60,8760,434
3,frac_cyc,-3.917228865201499,60,8760,434
0,normal,0.5966754912746948,15,95782,48
1,normal_cyc,-9653398395.428883,15,95782,48
2,frac,0.7555402667262782,15,95782,48
3,frac_cyc,-26080.757908770014,15,95782,48
0,normal,0.9471650013211155,60,8760,420
1,normal_cyc,-370081.78954764514,60,8760,420
2,frac,0.9605139208396372,60,8760,420
3,frac_cyc,0.4939836592391069,60,8760,420
0,normal,0.6832723837133506,60,8760,346
1,normal_cyc,-533600837609.6178,60,8760,346
2,frac,0.8376266381918068,60,8760,346
3,frac_cyc,-1.0463904662376748,60,8760,346
0,normal,0.615743579217641,60,8760,408
1,normal_cyc,-2095487391661.5107,60,8760,408
2,frac,0.8553381138520881,60,8760,408
3,frac_cyc,0.27257366208907347,60,8760,408
0,normal,0.6118942766022598,15,98998,74
1,normal_cyc,0.7234300862729702,15,98998,74
2,frac,0.6794931852865004,15,98998,74
3,frac_cyc,0.7296949341133875,15,98998,74
0,normal,0.2905048618795376,15,46765,60
1,normal_cyc,-4123316527002.0786,15,46765,60
2,frac,0.529612743091891,15,46765,60
3,frac_cyc,-7.852227002714878,15,46765,60
0,normal,-40746590.84247696,60,8760,391
1,normal_cyc,0.7780370334702476,60,8760,391
2,frac,0.7539669373040456,60,8760,391
3,frac_cyc,-1.8063478309244159,60,8760,391
0,normal,0.6384570444982106,60,8760,385
1,normal_cyc,-127942.71263712583,60,8760,385
2,frac,0.7924404014562644,60,8760,385
3,frac_cyc,-0.4517024251363367,60,8760,385
0,normal,-497560015.5154031,60,8760,150
1,normal_cyc,-2.129267335903324,60,8760,150
2,frac,-2.199934087333697,60,8760,150
3,frac_cyc,-18.91267157707631,60,8760,150
0,normal,0.32818603625130494,60,8784,144
1,normal_cyc,0.7560932031765171,60,8784,144
2,frac,0.8457353677859835,60,8784,144
3,frac_cyc,-0.270767751235907,60,8784,144
0,normal,-1.0672149728196285,60,8760,178
1,normal_cyc,-14314375030090.309,60,8760,178
2,frac,-0.4052572881823203,60,8760,178
3,frac_cyc,-8.331475695003382,60,8760,178
0,normal,-325141867.93198204,60,8760,193
1,normal_cyc,-7.502574908762502,60,8760,193
2,frac,-6.071165504220237,60,8760,193
3,frac_cyc,-134.52587627372887,60,8760,193
0,normal,0.5774124506054219,60,8760,187
1,normal_cyc,-1445786878445.963,60,8760,187
2,frac,0.8445580277339775,60,8760,187
3,frac_cyc,0.5989858837253424,60,8760,187
0,normal,-13476695.460453043,60,8760,226
1,normal_cyc,0.6967375799922034,60,8760,226
2,frac,0.7336640499960331,60,8760,226
3,frac_cyc,-0.7803747084658675,60,8760,226
0,normal,0.8801387253899059,60,8760,540
1,normal_cyc,-1242949934546.3577,60,8760,540
2,frac,0.9266012171319623,60,8760,540
3,frac_cyc,0.5702115637853351,60,8760,540
0,normal,-29415393.68415004,60,8760,554
1,normal_cyc,0.8240335568563881,60,8760,554
2,frac,0.8018826297225575,60,8760,554
3,frac_cyc,-1.4316732932519287,60,8760,554
0,normal,0.1865462593903884,60,8760,232
1,normal_cyc,-5297396119499.145,60,8760,232
2,frac,0.615874077427503,60,8760,232
3,frac_cyc,-4.804080747884181,60,8760,232
0,normal,0.2836059671339272,60,8784,568
1,normal_cyc,-8449633112.052153,60,8784,568
2,frac,0.5648686263004274,60,8784,568
3,frac_cyc,-0.3284990339575971,60,8784,568
0,normal,-0.8322615534034895,60,8784,583
1,normal_cyc,-14063279707.285547,60,8784,583
2,frac,-0.2615019004715311,60,8784,583
3,frac_cyc,-10.468641622639472,60,8784,583
0,normal,0.6104742076332642,60,8784,597
1,normal_cyc,-10231406228.819632,60,8784,597
2,frac,0.7613446300262816,60,8784,597
3,frac_cyc,0.6699716470494147,60,8784,597
0,normal,0.37181382941700597,60,8784,596
1,normal_cyc,-27886323686.07906,60,8784,596
2,frac,0.5135134301553715,60,8784,596
3,frac_cyc,-2.2320841889986003,60,8784,596
0,normal,0.09480841183378766,60,8784,582
1,normal_cyc,-4158409441.164329,60,8784,582
2,frac,0.44925286295149974,60,8784,582
3,frac_cyc,-2.558781561018075,60,8784,582
0,normal,0.2836695902512115,60,8784,569
1,normal_cyc,-8449714107.306452,60,8784,569
2,frac,0.5648841172638578,60,8784,569
3,frac_cyc,-0.32854587574985816,60,8784,569
0,normal,0.6499385165522401,60,8760,555
1,normal_cyc,-567530433870.0342,60,8760,555
2,frac,0.8866467287664853,60,8760,555
3,frac_cyc,0.05844556975709327,60,8760,555
0,normal,0.5609226828261024,60,8760,233
1,normal_cyc,-12564889019268.545,60,8760,233
